"gene_ids" "PC1" "PC2"
"2640" "ENSG00000102172" 1.8775863932035 0.574984785137772
"2641" "ENSG00000102174" 2.24579260157551 -0.293669382341012
"2642" "ENSG00000102178" -1.71854122663337 0.949714867612984
"2643" "ENSG00000102181" -1.58366500593878 -1.39358449814471
"2644" "ENSG00000102189" 1.44196833769143 -0.960766396690022
"2645" "ENSG00000102195" -2.67488358572847 1.93054712408529
"2646" "ENSG00000102218" 1.06739011414103 1.85640028471663
"2648" "ENSG00000102225" 2.71976169825325 0.845615640803822
"2649" "ENSG00000102226" 2.66733822410728 0.458017005638565
"2650" "ENSG00000102230" 2.44546585648627 0.987052720609641
"2651" "ENSG00000102239" 0.197282718905902 2.20369315691617
"2652" "ENSG00000102241" 2.05622409745653 0.717985785598531
"2654" "ENSG00000102245" 0.266397327312732 1.65872745868336
"2655" "ENSG00000102265" -1.1640631032048 1.54418297051626
"2656" "ENSG00000102271" 0.980711533405595 -0.611671283796548
"2657" "ENSG00000102287" -2.48397076805149 -0.311272210612925
"2658" "ENSG00000102290" 2.35026740375338 -0.4454305746425
"2659" "ENSG00000102302" 2.46476987743241 0.0369475130714805
"2660" "ENSG00000102309" 0.261962988621062 0.65525134167607
"2661" "ENSG00000102312" 2.10698612722007 0.651360628930019
"2663" "ENSG00000102316" 2.18021558585907 1.06184044207665
"2664" "ENSG00000102317" 0.265803294994471 1.36994266646831
"2665" "ENSG00000102349" -1.89736776635112 -0.000699962808096405
"2666" "ENSG00000102359" -0.218152907822365 0.464082621204653
"2667" "ENSG00000102362" -0.415160033018234 -1.04622638117176
"2668" "ENSG00000102383" 1.07921261819621 0.13735328153816
"2669" "ENSG00000102384" 0.252905530706903 -0.57939084892264
"2670" "ENSG00000102385" 1.12678503973917 -1.75363841765873
"2673" "ENSG00000102393" 1.46887948195496 1.48482222222722
"2674" "ENSG00000102401" -1.02965469781095 0.522307114322133
"2675" "ENSG00000102409" -1.03109394798997 2.13151406996389
"2677" "ENSG00000102452" 1.90402662461318 -2.71602202105398
"2678" "ENSG00000102466" 1.29890886718875 -0.403523993182852
"2679" "ENSG00000102468" -0.00846352536397121 1.5806921068558
"2680" "ENSG00000102471" 0.481557649064108 0.0876283318437758
"2682" "ENSG00000102531" 3.17175512874906 -1.44520609812763
"2684" "ENSG00000102543" -1.07260087720035 -0.771673697438478
"2685" "ENSG00000102547" 0.0449650548609765 -1.08510314249331
"2686" "ENSG00000102554" 1.14338879509816 1.47343951582841
"2687" "ENSG00000102572" 1.55137107803647 0.425834980162431
"2688" "ENSG00000102575" -1.02954873647755 0.424431049477736
"2689" "ENSG00000102580" 1.17161284976251 -0.224397246508935
"2691" "ENSG00000102606" 2.78035583336109 -0.936245802475917
"2692" "ENSG00000102678" 1.12652005425756 2.29950971417435
"2693" "ENSG00000102683" -1.50748615632541 -1.11434326944544
"2696" "ENSG00000102738" -0.340927475187363 -0.0666032029023278
"2697" "ENSG00000102743" -1.85993945313142 -0.17166243571125
"2698" "ENSG00000102753" 1.41348270064555 -0.144076520159778
"2699" "ENSG00000102755" 2.73563128732506 -0.853592975711417
"2702" "ENSG00000102780" 2.38901868593559 -2.48365828959542
"2703" "ENSG00000102781" 1.56167562033633 0.34216562237352
"2704" "ENSG00000102786" 3.69006731023752 0.889636593871581
"2708" "ENSG00000102804" 2.06115565325377 0.681579263271736
"2709" "ENSG00000102805" -1.59944295805343 -0.595282085276574
"2712" "ENSG00000102858" 1.2059406751243 -0.383114922324525
"2713" "ENSG00000102870" 0.661697963827418 3.97743995960952
"2714" "ENSG00000102871" 0.125630278683778 1.54738684383893
"2715" "ENSG00000102878" -0.142048326979845 -0.682062074539273
"2716" "ENSG00000102879" 1.52895894117367 1.14302267620791
"2717" "ENSG00000102882" 0.810319610462643 0.194700705119174
"2718" "ENSG00000102886" -3.04684687266972 -0.14560852944749
"2722" "ENSG00000102897" -2.24200511246432 -0.681931639069872
"2724" "ENSG00000102900" 1.26541703774948 -1.18858681053124
"2726" "ENSG00000102904" -1.69379820375883 -0.95217710186711
"2727" "ENSG00000102908" 3.0160488200673 -0.43219174738574
"2728" "ENSG00000102910" -0.114946983032317 -1.03903735646776
"2729" "ENSG00000102921" 0.705917936985729 0.347572889111805
"2731" "ENSG00000102931" -1.60128633579229 -0.0709906270644206
"2733" "ENSG00000102935" 2.41185467032488 0.397523912963912
"2734" "ENSG00000102962" -3.06003110544225 1.57156018831857
"2735" "ENSG00000102967" -0.970548643049545 -0.0870739851267332
"2736" "ENSG00000102970" -3.26216648364765 0.505442521050049
"2737" "ENSG00000102974" 2.55236221392401 1.13969279327622
"2738" "ENSG00000102977" -1.3057169622748 -0.0897434963591621
"2739" "ENSG00000102978" -0.1044609345339 -0.0871689009892585
"2741" "ENSG00000102984" 0.434511083769832 -0.737665101428618
"2742" "ENSG00000102996" -0.502232441726356 1.00420752425115
"2744" "ENSG00000103018" -0.0194041944714531 0.3989395522407
"2748" "ENSG00000103034" 0.951904765168731 -2.58315176682465
"2749" "ENSG00000103035" 0.580997022044134 0.104074645343059
"2750" "ENSG00000103037" -1.36495819308739 -0.504147396623616
"2751" "ENSG00000103042" -0.39531802347406 -0.378496958842602
"2752" "ENSG00000103043" 1.47699211513754 -0.0281552898678136
"2753" "ENSG00000103044" -0.284274754178879 1.06427847982391
"2755" "ENSG00000103051" 0.141839028642246 -1.05734441316455
"2756" "ENSG00000103056" 0.95242790055216 0.543586719545481
"2757" "ENSG00000103061" -0.701154562794585 1.08879649996395
"2758" "ENSG00000103064" -0.82929082204951 -0.638777077939945
"2759" "ENSG00000103066" 0.637882155263098 0.789301299955252
"2760" "ENSG00000103067" 0.234412913044162 0.251588527036728
"2761" "ENSG00000103089" 0.040887000485296 0.731328017227306
"2762" "ENSG00000103091" 0.960310616381976 -1.38298541965733
"2763" "ENSG00000103111" 0.791687688406912 0.624634651799062
"2764" "ENSG00000103121" -1.89677175089951 -1.3083815000569
"2765" "ENSG00000103126" 0.26489570225437 0.458665009683729
"2766" "ENSG00000103145" -3.06968126245234 0.576707785253121
"2768" "ENSG00000103150" -1.64138377175484 3.17808119709829
"2771" "ENSG00000103160" -0.418209625859563 -0.0504987827778505
"2772" "ENSG00000103168" -2.06078709056094 -0.795251348817998
"2773" "ENSG00000103174" -1.15666559626453 -0.2550865689568
"2775" "ENSG00000103184" -0.607438870758446 -0.457632957953425
"2776" "ENSG00000103187" -0.72474217975232 0.837413548265411
"2778" "ENSG00000103196" -1.49803463339782 -0.991410630984402
"2779" "ENSG00000103197" 3.68796355903571 -0.601587561217996
"2782" "ENSG00000103202" -1.83075820080689 -0.142455883038063
"2785" "ENSG00000103227" -1.90594059797136 -0.855454222638677
"2786" "ENSG00000103241" 0.670087266975581 4.09212429628642
"2787" "ENSG00000103245" -1.49210621504182 -0.346124820115058
"2788" "ENSG00000103248" -1.87971884744239 -1.0233435516299
"2789" "ENSG00000103249" 2.30854216735252 0.569396962732198
"2792" "ENSG00000103257" -0.0172921496963466 0.74794940978782
"2794" "ENSG00000103264" 1.46891307102915 1.04967303472664
"2795" "ENSG00000103266" -0.475789668652518 0.539576707376132
"2796" "ENSG00000103269" -0.271576178745527 0.706285349700351
"2797" "ENSG00000103274" -1.53783060842375 -0.484266129048522
"2799" "ENSG00000103310" -1.13821529754893 -1.24080093104638
"2800" "ENSG00000103313" -2.76144103594289 -0.619068303888086
"2801" "ENSG00000103316" -0.86253879074493 -0.845226516161771
"2802" "ENSG00000103319" -0.46098681288359 -0.435621369665972
"2805" "ENSG00000103342" 1.22843106679182 -0.0405907507628542
"2806" "ENSG00000103343" -0.84500018685318 0.938107867382212
"2807" "ENSG00000103351" -0.458449075041236 -0.598195619466813
"2808" "ENSG00000103353" 0.69726822008518 0.857906932330866
"2810" "ENSG00000103356" -0.929312736958804 -0.50895977743832
"2811" "ENSG00000103363" -1.7554391725152 0.437397935486612
"2814" "ENSG00000103381" -2.18928211414525 0.326870629150037
"2815" "ENSG00000103404" 0.165213469096143 -0.0212967821588971
"2816" "ENSG00000103415" -0.580001547108333 -0.627285193449314
"2817" "ENSG00000103423" 0.535270902329626 0.153271705250219
"2819" "ENSG00000103429" -0.937431220420682 -0.321189395884597
"2820" "ENSG00000103449" 1.19069426650792 2.35667515669953
"2821" "ENSG00000103460" 1.41498509834463 1.06586462470323
"2823" "ENSG00000103479" 1.98289079920317 -0.250724862434876
"2824" "ENSG00000103485" -1.02207800116941 1.26610400973482
"2825" "ENSG00000103489" 1.40324353103732 0.181705455249224
"2826" "ENSG00000103490" -2.31997699831259 1.19574494510358
"2827" "ENSG00000103494" -0.587906668794483 -1.96607971501979
"2828" "ENSG00000103495" 2.41270822214143 1.97141322132653
"2830" "ENSG00000103502" -0.191114513849796 0.486528056839884
"2831" "ENSG00000103507" -0.297096162302894 -0.146001938381156
"2832" "ENSG00000103510" 0.621175300569889 0.34844735478009
"2834" "ENSG00000103522" 0.933029212499192 1.04572951975376
"2835" "ENSG00000103528" 0.112190335818308 -0.256470872031491
"2836" "ENSG00000103534" -1.28516452531613 -2.10339273344246
"2837" "ENSG00000103540" -0.478828147035978 -0.631940739772607
"2839" "ENSG00000103546" -0.155080714098552 -0.867231544623148
"2840" "ENSG00000103549" 2.12167366738407 0.313668201429397
"2842" "ENSG00000103569" -0.572765209081191 -0.0624131069085101
"2843" "ENSG00000103591" -0.442960142046019 -0.620633213375131
"2844" "ENSG00000103599" -0.913226770097748 -2.07285038602855
"2845" "ENSG00000103642" -1.9116647725179 -0.386235251693257
"2846" "ENSG00000103647" 1.53279883500696 -0.13523522023178
"2847" "ENSG00000103653" 2.48513089898183 1.73387809640291
"2848" "ENSG00000103657" 5.05250545978299 -0.809207472637369
"2849" "ENSG00000103671" 0.0562555980119994 -0.619241001318912
"2852" "ENSG00000103723" 2.37338835613358 -0.155246995773879
"2853" "ENSG00000103740" -0.515638045712781 -0.887046018071277
"2854" "ENSG00000103742" -1.47277541882875 -0.220092275831999
"2856" "ENSG00000103811" -1.10306753957112 -0.953647150192477
"2858" "ENSG00000103852" -2.19996776905802 -1.57447039764909
"2859" "ENSG00000103855" -1.49210687915639 -0.629219015692041
"2860" "ENSG00000103876" -0.908984523759458 -0.747924259458167
"2862" "ENSG00000103932" -1.89183272446425 -0.892980771675716
"2863" "ENSG00000103942" -0.55549799106185 -0.306753062341155
"2864" "ENSG00000103966" -0.172548256804892 0.84420005581602
"2865" "ENSG00000103978" 1.45759598173562 -0.959163522853652
"2869" "ENSG00000104044" -1.33638792769932 -2.44320750393632
"2870" "ENSG00000104047" -1.75509085963191 -0.726823136516405
"2871" "ENSG00000104055" -1.94783840197775 -1.15485295691431
"2874" "ENSG00000104067" 3.1627389901299 -1.00313988942287
"2875" "ENSG00000104081" -0.29438293280158 0.954965229283133
"2876" "ENSG00000104093" 3.53271397827627 -1.25933491880233
"2877" "ENSG00000104112" 0.25244427870066 -0.403742510997398
"2878" "ENSG00000104129" -0.912153133247259 -0.715627513240257
"2879" "ENSG00000104131" 1.01352561226563 0.611700024801274
"2880" "ENSG00000104133" 0.481303770308363 -2.07998155862354
"2881" "ENSG00000104140" -0.0501289604694877 1.93794385487576
"2882" "ENSG00000104142" 1.16245791500824 1.52237816029661
"2883" "ENSG00000104147" -2.05538954608697 -0.0913639401752836
"2884" "ENSG00000104154" 0.443893111381047 1.06366033323388
"2887" "ENSG00000104205" 0.473583589531383 -1.33091658660662
"2888" "ENSG00000104213" -1.79165911563088 -0.303508468962958
"2889" "ENSG00000104218" -0.581843915956857 -2.14235562683594
"2890" "ENSG00000104219" -0.596263802809303 -0.390404952587859
"2891" "ENSG00000104221" -1.05069451336177 0.343211783656315
"2893" "ENSG00000104231" -0.44565832366865 -1.60763970825625
"2896" "ENSG00000104290" 0.57025506369867 1.23232857490396
"2897" "ENSG00000104299" 1.33264637988931 -1.32558790939647
"2898" "ENSG00000104312" 0.264327928454051 -0.0760649291577234
"2899" "ENSG00000104313" 2.32614979635769 -1.10568241650916
"2900" "ENSG00000104320" -1.46089438446733 -1.14911334109744
"2902" "ENSG00000104324" -1.96683529334804 -2.14313372278183
"2903" "ENSG00000104325" -1.22094579012437 -1.48552853726563
"2904" "ENSG00000104327" 1.42775870698516 0.223173495820249
"2905" "ENSG00000104331" 0.0385434040107291 0.661919218327762
"2906" "ENSG00000104332" 0.950861497245627 2.32134623484539
"2907" "ENSG00000104341" -2.46100287087321 -0.769533190839599
"2909" "ENSG00000104356" 0.0598808136380536 -0.624266070778085
"2910" "ENSG00000104361" -2.53844589502209 -2.51397852154519
"2911" "ENSG00000104365" 2.6295500663688 -0.819122265387902
"2912" "ENSG00000104368" -0.534747133658482 -0.774038363898599
"2913" "ENSG00000104369" 0.689727587963582 0.655107899727066
"2914" "ENSG00000104371" -2.00817531772656 0.113712984325059
"2915" "ENSG00000104375" 0.630343122978284 -2.07924858573706
"2916" "ENSG00000104381" -0.0918673461911859 -0.726114645774703
"2917" "ENSG00000104388" 2.64731508456826 0.748173444574346
"2920" "ENSG00000104413" 1.68221379898286 -0.0446041154312913
"2921" "ENSG00000104415" -2.01114917520066 0.222930906850813
"2922" "ENSG00000104419" 0.537983240799569 -1.36617623909493
"2923" "ENSG00000104427" 0.821870378882474 0.217686967814495
"2924" "ENSG00000104432" 0.939968833250579 0.793699342420639
"2925" "ENSG00000104435" 2.69472952124625 1.6797279148462
"2926" "ENSG00000104442" 1.0016268924543 0.559433826544242
"2927" "ENSG00000104447" 2.23739394482899 0.119725002910817
"2928" "ENSG00000104450" -0.725492066912551 -1.18784738455784
"2931" "ENSG00000104497" -1.25977332194762 -0.922359696564818
"2933" "ENSG00000104517" 7.06599472982691 0.846352307861276
"2934" "ENSG00000104518" -2.52828383448336 -0.332909456077907
"2935" "ENSG00000104522" -1.50585082971874 -0.277831526008656
"2936" "ENSG00000104524" -2.01659285613618 0.327639887831517
"2937" "ENSG00000104529" -0.253325361143256 -1.6516491895181
"2939" "ENSG00000104549" 1.14665040586205 0.482029826945509
"2941" "ENSG00000104613" 2.14887377182032 0.123822338151489
"2942" "ENSG00000104626" -0.538822025453155 -0.693301283038647
"2943" "ENSG00000104635" -0.122032479832371 -0.10582730614563
"2944" "ENSG00000104643" 0.807336373048671 -0.0144642520838001
"2945" "ENSG00000104660" 0.0716006799886264 -0.0209577464398875
"2946" "ENSG00000104671" 0.174961119829786 -0.195787198532042
"2948" "ENSG00000104687" -0.490840537487553 -0.883753953011742
"2952" "ENSG00000104714" -2.70279676931621 -0.461755554814517
"2953" "ENSG00000104722" -0.427246292300287 0.911151353221887
"2955" "ENSG00000104728" -0.415418775153276 -1.68548650017968
"2956" "ENSG00000104731" -1.92251465317137 -1.33361081275036
"2957" "ENSG00000104738" 1.00155755067253 -0.254043268842543
"2959" "ENSG00000104756" 0.0543503645261586 -0.7717848747558
"2960" "ENSG00000104760" -2.75879150808341 -1.51093276674021
"2961" "ENSG00000104763" -0.257262416407289 -3.83181659277394
"2962" "ENSG00000104765" 0.578615481509423 -0.0375404269655027
"2963" "ENSG00000104774" -1.46205134888469 -0.875644421722654
"2964" "ENSG00000104783" -0.98463028955384 -0.0869934681179804
"2966" "ENSG00000104805" -0.633187658490777 -0.226804463935959
"2968" "ENSG00000104812" 0.541340224296464 0.11973903751035
"2969" "ENSG00000104814" 1.6731441111023 -0.393841780686979
"2971" "ENSG00000104823" -1.27768743677465 -0.53310152481428
"2972" "ENSG00000104824" 2.55160881232906 0.878876085130251
"2973" "ENSG00000104825" -0.296864684599003 0.539529791462365
"2977" "ENSG00000104835" -0.0935242478761042 -0.513720261188114
"2978" "ENSG00000104848" -2.45375905371538 3.08662075977689
"2979" "ENSG00000104852" 2.04425419457416 1.05549391467004
"2980" "ENSG00000104853" 1.63416136274166 0.739307835663523
"2981" "ENSG00000104856" 2.12326571015963 1.01392398377702
"2982" "ENSG00000104859" 1.25090941747706 -0.0154573666783993
"2983" "ENSG00000104863" 0.208292520761454 1.61559179329004
"2985" "ENSG00000104870" -0.033129508408739 0.676488156676377
"2986" "ENSG00000104872" -1.10099074873178 -0.566001933470994
"2987" "ENSG00000104879" -0.426345359221997 0.149611136046794
"2989" "ENSG00000104881" 0.315767727921314 0.116783426320729
"2991" "ENSG00000104884" 0.14534194474906 -0.738069659039453
"2992" "ENSG00000104885" 3.17354014473682 1.16853580466364
"2994" "ENSG00000104888" 0.945716037125191 1.69052782435523
"2995" "ENSG00000104889" -0.265913476903336 0.501262816852141
"2996" "ENSG00000104892" -2.0625400308446 -0.0227531495980809
"2997" "ENSG00000104894" -0.884950904012245 -0.0391016565415298
"3003" "ENSG00000104907" 0.37130640208049 -0.768246240995261
"3005" "ENSG00000104918" -2.92704591516601 0.580173579694857
"3009" "ENSG00000104941" -2.35110185258237 0.472309756500462
"3010" "ENSG00000104946" -0.379784581714804 -0.534637950122821
"3011" "ENSG00000104951" -0.655046629592649 -0.109767191592801
"3013" "ENSG00000104957" -0.884667782830254 -0.496692373864327
"3014" "ENSG00000104960" 0.695960830892612 0.517000624109864
"3015" "ENSG00000104964" 0.582470350307614 0.994526085892554
"3017" "ENSG00000104969" 0.65733444684769 1.2845825702777
"3020" "ENSG00000104973" -0.748353989722694 -0.657339798994827
"3022" "ENSG00000104976" -1.87447742810692 1.09483527228943
"3024" "ENSG00000104980" 0.926181280836024 0.621907353884345
"3026" "ENSG00000104998" -0.604611167104202 -0.396582121345386
"3027" "ENSG00000105011" 0.0979531509952636 1.01251316052248
"3028" "ENSG00000105048" -1.04486788336952 -1.14626204170455
"3029" "ENSG00000105053" -1.49482954873397 -1.27183245032771
"3031" "ENSG00000105063" 0.10399474329908 0.942727865205403
"3033" "ENSG00000105085" 0.645259611705209 1.15462282106063
"3034" "ENSG00000105088" 0.874836814023284 1.61373955784999
"3035" "ENSG00000105122" -0.714186468046015 0.0619952450017641
"3036" "ENSG00000105127" 0.570095193870414 0.990568586518431
"3037" "ENSG00000105131" -2.58858363462569 0.072419280007292
"3038" "ENSG00000105135" -0.805856123313797 -0.364984688262057
"3041" "ENSG00000105141" -2.73533435633327 0.365021890841772
"3043" "ENSG00000105146" -1.45216553971146 0.0436936632761958
"3044" "ENSG00000105171" -0.964839442695329 -0.219479932587377
"3045" "ENSG00000105173" 0.674626494259671 -0.0157631123638185
"3046" "ENSG00000105176" 0.642738354625678 -0.964766317002124
"3048" "ENSG00000105186" -0.313171287276926 -0.93348791595048
"3050" "ENSG00000105197" 0.376590029618997 -0.272430510913403
"3052" "ENSG00000105202" 2.30908843073151 0.921369740114988
"3053" "ENSG00000105204" 1.75164722027334 0.835609627237494
"3056" "ENSG00000105220" 0.132946100085982 -0.7160523903093
"3057" "ENSG00000105221" 3.62228774290207 0.0504332268252879
"3058" "ENSG00000105223" -0.108532579867883 -0.507301796785396
"3060" "ENSG00000105229" 2.10585800136401 2.06841577693843
"3062" "ENSG00000105246" -1.33253483499687 0.720162307083193
"3063" "ENSG00000105248" -0.722030205185838 0.14239715099085
"3064" "ENSG00000105251" -1.71805282495645 0.279930197178316
"3065" "ENSG00000105254" 0.0261985011993248 0.338387786465597
"3066" "ENSG00000105255" 0.975410227859558 0.440770600066774
"3069" "ENSG00000105270" 2.25329642568688 1.66446879868932
"3071" "ENSG00000105281" -1.09091332520428 0.105238360802658
"3072" "ENSG00000105287" 3.55396898358421 1.36583100642521
"3073" "ENSG00000105289" -2.62141174384309 -0.911739229115145
"3074" "ENSG00000105290" 0.878364552570533 -0.0581140008454608
"3076" "ENSG00000105321" -1.62055119580886 0.054064231750692
"3077" "ENSG00000105323" 3.24342631364458 0.281380387962207
"3078" "ENSG00000105325" 3.05825792006588 1.8283526471
"3080" "ENSG00000105329" 0.238857325530048 0.816239457497488
"3081" "ENSG00000105339" 0.262280079426506 -0.920715582115861
"3082" "ENSG00000105341" -2.4328337726213 -0.473864898971009
"3084" "ENSG00000105355" -1.53088683151907 -0.252169639551947
"3085" "ENSG00000105357" 0.87604050377955 -1.92908886363921
"3086" "ENSG00000105364" -1.63208109020243 -0.267839092289302
"3087" "ENSG00000105366" -4.110003848918 0.478639409105145
"3088" "ENSG00000105369" 0.451148443638457 2.18129888255548
"3089" "ENSG00000105370" -1.62271112625302 -0.138713456246302
"3090" "ENSG00000105371" -3.64385264055257 0.775531452679801
"3091" "ENSG00000105372" 1.96547498978938 1.87557062945243
"3092" "ENSG00000105373" -0.446361010003379 0.0188617894019254
"3093" "ENSG00000105374" -3.5497114040868 0.191727713386404
"3095" "ENSG00000105379" -1.38971348228078 0.348687512221868
"3097" "ENSG00000105388" -3.10539359138399 -0.686266279975765
"3098" "ENSG00000105392" 0.00670055038069133 2.35189639832375
"3099" "ENSG00000105393" 0.568577761828454 -0.0707695007272016
"3100" "ENSG00000105397" 0.383719583842603 -0.525305615394924
"3102" "ENSG00000105401" 1.213619656689 0.91590044888488
"3103" "ENSG00000105402" 1.77982377721368 0.495271471189595
"3104" "ENSG00000105404" -1.0852176118058 0.503773247739633
"3105" "ENSG00000105409" 3.47305801338361 1.3912133486461
"3106" "ENSG00000105419" -1.16555820988083 -0.727258437682069
"3107" "ENSG00000105426" 3.64443558676167 -1.40519589972918
"3109" "ENSG00000105428" -3.80864909272173 2.39538764693325
"3110" "ENSG00000105429" 2.5927591888309 -0.555708054234168
"3111" "ENSG00000105438" 1.91284358563345 2.24877646688149
"3112" "ENSG00000105443" 1.74686574399481 0.855380003516739
"3113" "ENSG00000105447" -0.201091934094136 1.13405799401009
"3119" "ENSG00000105486" 1.01448097146336 -1.35916404270028
"3121" "ENSG00000105497" -2.7689141146513 0.509689763695293
"3122" "ENSG00000105499" -1.92851998191329 -1.21528581518311
"3125" "ENSG00000105509" -2.54802392266112 0.0619520101034306
"3126" "ENSG00000105514" -1.71614945737242 0.526447423626015
"3127" "ENSG00000105516" 0.779405704962932 2.71801250126534
"3128" "ENSG00000105518" -0.535628554598379 0.238628887029887
"3132" "ENSG00000105538" 1.55727345155235 1.7493608689327
"3134" "ENSG00000105550" -3.11404676696435 1.18539547120637
"3135" "ENSG00000105552" -0.903636383906122 -0.3887494202354
"3136" "ENSG00000105556" 0.708582044685142 0.852033617193347
"3137" "ENSG00000105559" -1.76888857615952 -0.192789058156192
"3138" "ENSG00000105568" 0.794648162936137 0.656278567489176
"3139" "ENSG00000105576" 3.16834551500229 0.161304220284196
"3142" "ENSG00000105607" 0.408205783386675 -0.385440445732212
"3144" "ENSG00000105610" -2.54591599397106 1.19249571772354
"3145" "ENSG00000105612" -1.46836539930815 0.416830664217157
"3146" "ENSG00000105613" 3.22444918034192 0.913539280780956
"3147" "ENSG00000105617" -2.96031607891763 0.37275992267977
"3148" "ENSG00000105618" 1.96521844089641 0.803670878500738
"3149" "ENSG00000105619" -1.27335329922925 0.216415984356703
"3150" "ENSG00000105639" 1.88910433212502 0.0550849024729123
"3151" "ENSG00000105640" 1.77506952367202 2.05989216046116
"3152" "ENSG00000105641" 0.202320576576292 0.0804933340675132
"3154" "ENSG00000105643" -1.94453210730323 0.057239309511745
"3155" "ENSG00000105647" 1.58484937623841 0.919224330849847
"3156" "ENSG00000105649" 2.02748191730287 2.34304041489665
"3157" "ENSG00000105650" -0.606421173861717 -1.00930663971291
"3158" "ENSG00000105655" -0.0765225777421522 0.278585377801344
"3159" "ENSG00000105656" 1.16281748433575 0.82396598405068
"3160" "ENSG00000105662" 2.18068915693925 0.1398703683627
"3162" "ENSG00000105668" -2.62025883092837 -0.470097463859918
"3163" "ENSG00000105669" 0.380237396440548 0.458965183421562
"3166" "ENSG00000105675" -0.858404919316998 -0.421123164730676
"3167" "ENSG00000105676" -0.357109344081855 -0.478751127276933
"3168" "ENSG00000105677" -0.523422538323011 0.397116759471823
"3169" "ENSG00000105679" -0.893811388798732 0.101526551064804
"3171" "ENSG00000105695" 0.492504125513532 0.364696784874318
"3172" "ENSG00000105696" -1.85172680333488 -0.115551706292667
"3174" "ENSG00000105698" 2.4290168100206 1.52657803577181
"3176" "ENSG00000105700" -1.86690603177424 -0.61303134667788
"3177" "ENSG00000105701" 2.1831627069731 1.39317525077864
"3178" "ENSG00000105705" 2.75955647918857 1.18102215360539
"3179" "ENSG00000105707" 1.85276299000763 1.20420080117649
"3181" "ENSG00000105711" -0.603580299521973 0.765061890321184
"3182" "ENSG00000105717" -1.18533722576172 -0.134301742233712
"3183" "ENSG00000105722" 1.00272775895951 2.25025101046649
"3184" "ENSG00000105723" 3.06167309398419 2.03151171010254
"3185" "ENSG00000105726" 2.07513625644815 0.190664566262839
"3186" "ENSG00000105732" 0.709424780607845 2.72821845395259
"3187" "ENSG00000105737" 1.92954553658908 -0.256709292617197
"3188" "ENSG00000105738" 1.715315393152 0.21228272958764
"3189" "ENSG00000105750" -5.89949783566377 -0.900488598792024
"3190" "ENSG00000105755" -1.5298253382398 -0.224829765284549
"3191" "ENSG00000105767" 1.40011112086304 1.61185443710922
"3192" "ENSG00000105771" -0.847415782305211 -0.606564263025432
"3193" "ENSG00000105778" -0.100432489703459 -0.624280374568842
"3194" "ENSG00000105784" 0.320754832187109 -1.37049831443256
"3196" "ENSG00000105793" -0.748683386147689 -0.956545145379158
"3198" "ENSG00000105810" 1.54934376634162 0.736334003832027
"3199" "ENSG00000105819" -0.0444274199807918 -1.03582111538575
"3200" "ENSG00000105821" 1.86440971113107 -0.0246218989338436
"3202" "ENSG00000105829" -1.3051265446909 -0.485137027167935
"3203" "ENSG00000105835" 1.92990666772374 0.57802193520848
"3204" "ENSG00000105849" 0.0645011428892819 1.00192018247785
"3205" "ENSG00000105851" 1.29691307996686 0.116113720040056
"3207" "ENSG00000105854" -0.517111102349923 -1.11503639586046
"3208" "ENSG00000105855" 2.02113398030877 0.751515073704862
"3209" "ENSG00000105856" 1.38278282109176 -0.0667238453468748
"3210" "ENSG00000105865" -0.432669438612434 -0.505164609360302
"3211" "ENSG00000105866" 1.95897861492016 1.42986716046083
"3212" "ENSG00000105875" 0.13949003256826 -0.432792729512874
"3214" "ENSG00000105879" 3.32425624574144 1.53936312892179
"3215" "ENSG00000105880" 0.275681867007977 1.62363342574651
"3216" "ENSG00000105887" 0.905807287309975 1.69022761059959
"3218" "ENSG00000105894" -0.368886108256625 -0.181407057104874
"3219" "ENSG00000105926" 1.50581130317014 -0.213230750359275
"3220" "ENSG00000105928" -1.32410444843017 -0.771898380643547
"3221" "ENSG00000105929" -1.01644368078787 -1.27247216903434
"3222" "ENSG00000105939" -1.30271109905845 -0.55015637788761
"3223" "ENSG00000105948" 0.129283628402742 -1.76685046900163
"3224" "ENSG00000105953" 2.96785217315505 -0.741834754055062
"3226" "ENSG00000105963" 1.14458107500223 0.102499008324574
"3227" "ENSG00000105967" -1.24048702317488 -1.19336717430701
"3229" "ENSG00000105971" -0.576885630979137 -1.59002504038735
"3230" "ENSG00000105974" -1.11610124846513 0.227505470633567
"3231" "ENSG00000105976" 1.9263952121 -0.0571571035045612
"3233" "ENSG00000105983" 0.696440669599043 -1.8905800790145
"3235" "ENSG00000105989" 0.241337701630442 0.79175664397831
"3236" "ENSG00000105991" -1.03468019672128 1.30729719423822
"3237" "ENSG00000105993" 1.71420979175394 0.312879438521565
"3238" "ENSG00000105996" -0.781710911009815 1.91058142407986
"3239" "ENSG00000105997" 1.72048823023833 2.05639953787987
"3240" "ENSG00000106003" -0.460460561299751 0.529905371676568
"3241" "ENSG00000106004" 0.617527690516309 2.45967035353144
"3242" "ENSG00000106006" -1.80092447635435 0.687798537460169
"3243" "ENSG00000106009" -2.23668641425831 -0.195438064399662
"3246" "ENSG00000106018" -1.56877375577848 -0.973207468867727
"3247" "ENSG00000106025" 0.313707013999395 -0.339930158384942
"3248" "ENSG00000106028" -0.0491633849667249 -0.672945796730423
"3251" "ENSG00000106038" -1.70575591656016 0.807166286635957
